title,description,content,source,author,url,published_at,image_url,search_keyword,collected_at
'Strengthens Trump and Bibi' | Thomas Friedman's Iran dilemma,"NYT columnist says that while he supports the downfall of the Iranian regime, he would not want to see it politically strengthen the leaders of the US and Israel, who he called 'terrible, terrible people.'","Long-time Jewish New York Times columnist Thomas Friedman spoke on Saturday with CNN about the ongoing war between Iran and the US and Israel, and shared his moral dilemma regarding the conflict.
In… [+1742 chars]",Israelnationalnews.com,Yitz Goldberg,https://www.israelnationalnews.com/news/425357,2026-04-12T11:03:22Z,https://2.a7.org/files/pictures/000/1111854.jpg,Syria conflict,2026-04-14T08:34:57.927855
A Hezbollah commander describes battling Israel in Lebanon,"In a rare interview, a wounded Hezbollah commander tells NPR about his secretive Shia Muslim militia's new command structure and how it has managed to keep firing rockets into northern Israel.","BEIRUT, Lebanon It was too dangerous to meet in person.
Israel has been hunting him and his comrades, picking them off by airstrike and drone, in surprise attacks that often kill civilians alongside… [+6767 chars]",NPR,Lauren Frayer,https://www.npr.org/2026/04/12/g-s1-117045/hezbollah-commander-lebanon-israel,2026-04-12T10:02:00Z,https://npr.brightspotcdn.com/dims3/default/strip/false/crop/4000x2250+0+208/resize/1400/quality/85/format/jpeg/?url=http%3A%2F%2Fnpr-brightspot.s3.amazonaws.com%2F71%2F4d%2F0f7ba9a84828baa07d0e3bcecc82%2Fgettyimages-2269887850.jpg,Syria conflict,2026-04-14T08:34:57.927856
The ideological parallels between ISIS and the IRGC,"Both 'embody militant forms of political Islam that fuse religion, state power, and revolutionary mission'","ISIS
At first glance, the militant movement Islamic State of Iraq and Syria (ISIS) and Irans powerful Islamic Revolutionary Guard Corps (IRGC) appear to represent opposite poles of the Islamic world… [+9347 chars]",Wnd.com,RealClearWire,https://www.wnd.com/2026/04/ideological-parallels-between-isis-irgc/,2026-04-11T17:02:50Z,https://www.wnd.com/wp-content/uploads/2024/06/ISIS.jpg,Syria conflict,2026-04-14T08:34:57.927861
Iraqi fundraising drives linked to militias channel support to Iran and Hezbollah,"Efforts described by Iran-backed Iraqi militias as humanitarian campaigns increasingly show signs of serving as a parallel financial pipeline that also fuels Iran’s current war effort and regional proxy network. Across Iraq, groups aligned with Tehran are mob…","An image originally published at the Iranian state-owned outlet Press TV shows Iraqi children holding a cardboard missile containing bank notes. 
Efforts that Iran-backed Iraqi militias describe as … [+8211 chars]",Longwarjournal.org,Ahmad Sharawi,https://www.longwarjournal.org/archives/2026/04/iraqi-fundraising-drives-linked-to-militias-channel-support-to-iran-and-hezbollah.php,2026-04-11T16:29:18Z,https://www.longwarjournal.org/wp-content/uploads/2026/04/Iraqi-children-cardboard-missile-560.jpg,Syria conflict,2026-04-14T08:34:57.927863
A Syrian man buries his wife and 4 children killed in Israeli strikes on Beirut,A Syrian man has buried his wife and four of his five children after Israeli strikes hit Beirut earlier this week,"DEIR EL-ZOUR, Syria -- A Syrian man on Saturday buried his wife and four of his five children, killed in the massive wave of Israeli strikes that pounded Beirut earlier this week, laying them to rest… [+3983 chars]",Abcnews.com,"GHAITH ALSAYED Associated Press, SALLY ABOU ALJOUD Associated Press",https://abcnews.com/International/wireStory/syrian-man-buries-wife-4-children-killed-israeli-131948425,2026-04-11T15:04:02Z,https://i.abcnewsfe.com/a/0060259b-bfff-4b03-8048-15c7037e3773/wirestory_ce86e72d564055a585a2f6ee99bbcbe8_16x9.jpg?w=1600,Syria conflict,2026-04-14T08:34:57.927865
Why US aircraft losses were higher than Israel in Iran war? Air Marshal explains key tactical factors,"Retired Air Marshal Sanjeev Kapoor explained differing aircraft losses between the US and Israel during the Iran conflict. He cited Israel's operational proximity and early air defense suppression as key advantages, while US forces faced stronger resistance a…","The Middle East conflict has been ongoing for 43 days, with peace talks now scheduled in Pakistan. Amid this evolving situation, a key question being discussed is why reported US aircraft losses appe… [+2987 chars]",The Times of India,ET Online,https://economictimes.indiatimes.com/news/defence/why-us-aircraft-losses-were-higher-than-israel-in-iran-war-air-marshal-explains-key-tactical-factors/articleshow/130191410.cms,2026-04-11T12:31:28Z,"https://img.etimg.com/thumb/msid-130191721,width-1200,height-630,imgsize-261142,overlay-etdefence/articleshow.jpg",Syria conflict,2026-04-14T08:34:57.927866
"7,700 strikes rain down: Iran, Lebanon and where are the bombs falling most?","A recent analysis reveals most airstrikes in the Middle East war hit Iran and Lebanon. Over 7,700 strikes were recorded between February 28 and April 8. Iran faced nearly 40 percent of attacks, often targeting its energy infrastructure. Lebanon accounted for …","Paris: Some three-quarters of the airstrikes during the Middle East war targeted sites in Iran or Lebanon, according to an AFP analysis of data from ACLED, a nonprofit that tracks political violence … [+3523 chars]",The Times of India,AFP,https://economictimes.indiatimes.com/news/defence/7700-strikes-rain-down-iran-lebanon-and-where-are-the-bombs-falling-most/articleshow/130188857.cms,2026-04-11T09:48:52Z,"https://img.etimg.com/thumb/msid-130189073,width-1200,height-630,imgsize-409272,overlay-etdefence/articleshow.jpg",Syria conflict,2026-04-14T08:34:57.927877
Where Do the Gulf States Go From Here?,The U.S. war with Iran has shattered their economic model.,"I cut my teeth as a Middle East scholar in places such as Damascus, Syria; Ramallah in the West Bank; Ankara, Turkey; Istanbul, and Cairo. They are cities with rich histories or great political influ… [+6773 chars]",Foreign Policy,Steven A. Cook,http://foreignpolicy.com/2026/04/10/gulf-states-iran-war-united-arab-emirates-saudi-arabia-qatar-strikes-us-israel/,2026-04-10T20:35:14Z,https://foreignpolicy.com/wp-content/uploads/2026/04/Dubai_GettyImages-2267207634.jpg,Syria conflict,2026-04-14T08:34:57.927879
Wars Don’t Work,Trump’s debacle in Iran once again demonstrates that full-blown war is no longer an effective tool for superpowers to get what they want.,"When countries go to war, they do so to achieve specific goals. These war aims can be material or moral, offensive or defensive, self-interested or altruistic, and, in the age of international law, l… [+9674 chars]",New York Magazine,Jonah Shepp,http://nymag.com/intelligencer/article/trump-us-iran-war-why-wars-dont-work-anymore.html,2026-04-10T16:30:49Z,https://pyxis.nymag.com/v1/imgs/216/8f9/60746ffda789985dc4465350874050ff70-iran-destruction.1x.rsocial.w1200.jpg,Syria conflict,2026-04-14T08:34:57.927883
Zelenskyy Welcomes Russian Easter Ceasefire While Pushing Energy Truce and Security Guarantees,"KYIV, Ukraine — Ukrainian President Volodymyr Zelenskyy on Friday welcomed a temporary Easter ceasefire declared by Russian President Vladimir Putin while reiterating his call for a broader halt to strikes on energy infrastructure, as the grinding war entered…","KYIV, Ukraine — Ukrainian President Volodymyr Zelenskyy on Friday welcomed a temporary Easter ceasefire declared by Russian President Vladimir Putin while reiterating his call for a broader halt to s… [+8767 chars]",Ibtimes.com.au,Anthony Will,https://www.ibtimes.com.au/zelenskyy-welcomes-russian-easter-ceasefire-while-pushing-energy-truce-security-guarantees-1866082,2026-04-10T15:01:37Z,https://d.ibtimes.com.au/en/full/1840897/volodymyr-zelenskyy-ukrainian-president.jpg,Syria conflict,2026-04-14T08:34:57.927887
MAG: Don't Call Him the Quiet Pope Anymore...,Catholics didn’t take long to conclude that Pope Leo XIV would be an unassuming leader. In contrast with the voluble,"Catholics didnt take long to conclude that Pope Leo XIV would be an unassuming leader. In contrast with the voluble Pope Francis, who clearly delighted in provoking controversy with off-the-cuff stat… [+5768 chars]",Dnyuz.com,dnyuz,https://dnyuz.com/2026/04/10/the-iran-war-showed-a-new-side-of-pope-leo/,2026-04-10T15:00:12Z,https://dnyuz.com/wp-content/uploads/2026/04/1775832003_original-1024x533.jpg,Syria conflict,2026-04-14T08:34:57.927889
MYANMAR’S POLITICAL LANDSCAPE: No Short Path to a Durable Peace,"Senior General Min Aung Hlaing, the military leader who seized power in 2021, was sworn in as self appointed president at the junta’s Union Parliament in Nay Pyi Taw on April 10. He announced a new government that includes two vice presidents and 30 ministers…","Senior General Min Aung Hlaing, the military leader who seized power in 2021, was sworn in as self appointed president at the juntas Union Parliament in Nay Pyi Taw on April 10.
He announced a new g… [+9917 chars]",Shannews.org,Sai Wansai,https://english.shannews.org/archives/29601,2026-04-11T15:07:18Z,https://english.shannews.org/wp-content/uploads/2026/04/Senior-General-Min-Aung-Hlaing-is-sworn-in-as-the-President-of-Myanmar.jpeg,Myanmar civil war,2026-04-14T08:34:59.242774
"Myanmar's new president sees challenges ahead, eyes ASEAN detente","Myanmar's new President Min Aung Hlaing said on Friday his government has many challenges to overcome and seeks to improve the country's international standing, including normalising ties ‌with Southeast Asian bloc ASEAN after five years in the cold. In his i…","Myanmar's new President Min Aung Hlaing said on Friday his government has many challenges to overcome and seeks to improve the country's international standing, including normalising ties with Southe… [+3086 chars]",Japan Today,,https://japantoday.com/category/world/myanmar%27s-new-president-sees-challenges-ahead-eyes-asean-detente1,2026-04-10T20:48:57Z,,Myanmar civil war,2026-04-14T08:34:59.242785
Myanmar military chief who led 2021 army takeover takes presidency after criticized election,"Min Aung Hlaing, the army chief who ousted Aung San Suu Kyi's civilian government five years ago, has been sworn in as Myanmar's president","BANGKOK -- Min Aung Hlaing, who as Myanmar s military commander had led the Southeast Asian nation with an iron fist since seizing power from Aung San Suu Kyis civilian government in 2021, was sworn … [+3657 chars]",Abcnews.com,GRANT PECK Associated Press,https://abcnews.com/International/wireStory/myanmar-military-chief-led-2021-army-takeover-takes-131908564,2026-04-10T11:36:39Z,https://i.abcnewsfe.com/a/aef95224-bfbb-42d2-9e19-2a172160dbb7/wirestory_fca4366fed164acd0fb86d7f13891bc9_16x9.jpg?w=1600,Myanmar civil war,2026-04-14T08:34:59.242788
"SNLD Chairman Calls for Inclusive Dialogue, Warns War Alone Will Fail","As Myanmar enters another uncertain political transition, questions remain over whether dialogue can still play a role in ending the country’s prolonged conflict. Nang Seng Nom, Burmese Desk Editor at the Shan Herald Agency for News (SHAN), interviewed Sai Ny…","As Myanmar enters another uncertain political transition, questions remain over whether dialogue can still play a role in ending the countrys prolonged conflict.
Nang Seng Nom, Burmese Desk Editor a… [+7262 chars]",Shannews.org,NANG SENG NOM,https://english.shannews.org/archives/29597,2026-04-10T09:50:06Z,https://english.shannews.org/wp-content/uploads/2026/04/Sai-Nyunt-Lwin-left-chairman-of-the-SNLD-and-SHAN-Burmese-Editor-Nang-Seng-Nom.jpeg,Myanmar civil war,2026-04-14T08:34:59.242791
Myanmar New Leader Pledges to Fix Economic Bust in First Speech,Myanmar’s junta chief Min Aung Hlaing pledged in his first speech as President to address the country’s spiraling economic crisis as its people suffer from the Southeast Asian nation’s ongoing civil war.,(Bloomberg) Myanmars junta chief Min Aung Hlaing pledged in his first speech as President to address the countrys spiraling economic crisis as its people suffer from the Southeast Asian nations ongoi… [+3930 chars],Financial Post,Bloomberg News,https://financialpost.com/pmn/business-pmn/myanmar-new-leader-pledges-to-fix-economic-bust-in-first-speech,2026-04-10T07:42:39Z,,Myanmar civil war,2026-04-14T08:34:59.242793
Myanmar’s coup leader Min Aung Hlaing sworn in as president,Min Aung Hlaing seeks to 'enhance' international relations and ties with ASEAN after coup plunged Myanmar into chaos.,"Myanmars coup leader Senior General Min Aung Hlaing has been sworn in as the countrys new president, five years after he ousted an elected government and triggered a civil war.
In his inauguration a… [+2825 chars]",Al Jazeera English,Al Jazeera,https://www.aljazeera.com/news/2026/4/10/myanmars-coup-leader-min-aung-hlaing-sworn-in-as-president,2026-04-10T07:36:09Z,https://www.aljazeera.com/wp-content/uploads/2026/04/AP26100239133592-1775804848.jpg?resize=1920%2C1440,Myanmar civil war,2026-04-14T08:34:59.242799
Myanmar junta chief Min Aung Hlaing sworn in as president,Myanmar's junta chief Min Aung Hlaing has become president. This follows a military coup five years ago. He took power after an election excluded Aung San Suu Kyi's party. The move aims to rebrand military rule. Neighboring countries attended the ceremony. Th…,"Naypyidaw: Myanmar junta chief Min Aung Hlaing was sworn in as president on Friday, continuing his rule from a civilian post five years after snatching power in a military coup.As the nation's armed … [+4280 chars]",The Times of India,AFP,https://economictimes.indiatimes.com/news/international/world-news/myanmar-junta-chief-min-aung-hlaing-sworn-in-as-president/articleshow/130161360.cms,2026-04-10T06:30:04Z,"https://img.etimg.com/thumb/msid-130161458,width-1200,height-630,imgsize-72404,overlay-economictimes/articleshow.jpg",Myanmar civil war,2026-04-14T08:34:59.242801
Myanmar junta chief sworn in as president,"Myanmar junta chief Min Aung Hlaing was sworn in as president on Friday, continuing his rule from a civilian post five years after snatching power in a military coup. As the nation’s armed forces chief, Min Aung Hlaing ousted the elected government of Aung Sa…","Former Myanmar military chief and Myanmar president Min Aung Hlaing arrives at parliament to be sworn in as president - Copyright AFP Sai Aung MAIN
Myanmar junta chief Min Aung Hlaing was sworn in a… [+4347 chars]",Digital Journal,AFP,https://www.digitaljournal.com/world/myanmar-junta-chief-sworn-in-as-president/article,2026-04-10T05:42:20Z,https://www.digitaljournal.com/wp-content/uploads/2026/04/d03ba96dfc4e80ce64fffef1f943904427e2caf7.jpg,Myanmar civil war,2026-04-14T08:34:59.242805
Myanmar junta chief sworn in as president,"NAYPYIDAW: Myanmar junta chief Min Aung Hlaing was sworn in as president on Friday (Apr 10), AFP journalists saw, continuing his rule from a civilian post five years after snatching power in","NAYPYIDAW: Myanmar junta chief Min Aung Hlaing was sworn in as president on Friday (Apr 10), AFP journalists saw, continuing his rule from a civilian post five years after snatching power in a milita… [+1697 chars]",CNA,,https://www.channelnewsasia.com/asia/myanmar-junta-chief-min-aung-hlaing-president-6048496,2026-04-10T05:17:27Z,"https://dam.mediacorp.sg/image/upload/s--EKBo5N1z--/c_crop,h_576,w_1024,x_0,y_11/c_fill,g_auto,h_676,w_1200/fl_relative,g_south_east,l_mediacorp:cna:watermark:2023-11:afp_watermark_14112023,w_0.1/f_auto,q_auto/v1/mediacorp/cna/image/2026/04/10/000_a7c87re.jpg?itok=ugZN-l4B",Myanmar civil war,2026-04-14T08:34:59.242807
Myanmar junta chief sworn in as president,"Myanmar junta chief Min Aung Hlaing becomes president five years after the 2021 military coup, in a move critics call a rebranding of military rule.

Read More: https://punchng.com/myanmar-junta-chief-sworn-in-as-president/","Myanmar junta chief, Min Aung Hlaing, was sworn in as president on Friday, continuing his rule from a civilian post five years after snatching power in a military coup.
As the nation’s armed forces … [+4213 chars]",The Punch,Punch Newspapers,https://punchng.com/myanmar-junta-chief-sworn-in-as-president/,2026-04-10T04:42:01Z,https://cdn.punchng.com/wp-content/uploads/2026/01/25054910/AFP__20260125__93WN7YN__v1__Mockup__MyanmarVote-1200x630.jpg,Myanmar civil war,2026-04-14T08:34:59.242809
Will ASEAN Welcome Myanmar Back Into Its Fold?,The official appointment of coup leader Min Aung Hlaing as president is likely to hasten a shift within the bloc.,"Myanmar officially has a new presidentand unsurprisingly, it is former Senior Gen. Min Aung Hlaing, who has led the countrys military junta since it took power in a coup against the elected governmen… [+8322 chars]",Foreign Policy,Derek Grossman,http://foreignpolicy.com/2026/04/09/myanmar-asean-normalization-president-min-aung-hlaing/,2026-04-09T21:03:22Z,https://foreignpolicy.com/wp-content/uploads/2026/04/myanmar-min-aung-hlaing-GettyImages-2268229527.jpg,Myanmar civil war,2026-04-14T08:34:59.242811
17 compelling winners from the 2026 World Press Photo Contest,"From wildfires in Spain to a polar bear feast in Norway to a wedding amongst floods in the Philippines.
The post 17 compelling winners from the 2026 World Press Photo Contest appeared first on Popular Science.","The 2026 World Press Photo Contest documents our fragility, resiliency, and the best and worst of humanity. More than 3,700 photojournalists and documentary photographers submitted 57,376 photographs… [+14154 chars]",Popular Science,Popular Science Team,http://www.popsci.com/environment/2026-world-press-photo-contest-winners/,2026-04-09T09:00:00Z,https://www.popsci.com/wp-content/uploads/2026/04/050-Europe-STO-Brais-Lorenzo-EFE-Revista-5W-El-Pais.jpg?quality=85&w=1200,Myanmar civil war,2026-04-14T08:34:59.242813
Myanmar's parliament approves cabinet mostly of former generals and holdovers,Myanmar’s parliament has approved a cabinet that largely includes former generals and holdovers from the past military-led government under Min Aung Hlaing,"NAYPYITAW, Myanmar -- Myanmars parliament approved a cabinet Thursday that largely includes former generals and holdovers from the past military-led government under Min Aung Hlaing.
Despite the for… [+1311 chars]",Abcnews.com,The Associated Press,https://abcnews.com/International/wireStory/myanmars-parliament-approves-cabinet-former-generals-holdovers-131868950,2026-04-09T08:51:38Z,https://i.abcnewsfe.com/a/96b39084-3716-4bd3-bffa-34d34e6eb020/wirestory_682ec3787ed50f7a07b5820e6ea7277a_16x9.jpg?w=1600,Myanmar civil war,2026-04-14T08:34:59.242815
Norway's Telenor faces lawsuit for giving junta data from its customers in Myanmar,"A Swedish non-profit has filed a class action lawsuit against Norway's Telenor, accusing it of endangering customers in Myanmar by sharing their data with the junta. The company said it had no real choice. Telenor is facing a class action lawsuit in Norway ov…","Telenor is facing a class action lawsuit in Norway over the actions of its subsidiary in Myanmar. 
The case alleges that Telenor Myanmar passed phone data of more than 1,200 people to the country's … [+4015 chars]",DW (English),Mark Hallam,https://www.dw.com/en/norways-telenor-faces-lawsuit-for-giving-junta-data-from-its-customers-in-myanmar/a-76710104,2026-04-08T15:48:00Z,https://static.dw.com/image/76711576_6.jpg,Myanmar civil war,2026-04-14T08:34:59.242818
Telenor faces lawsuit over claims it exposed Myanmar customers to junta repression,"BANGKOK, April 8 : A Swedish non-profit filed a class action lawsuit against Telenor on Tuesday on behalf of over 1,200 people whose phone data it says the Norwegian telecom's Myanmar subsidiary shared with the country's military junta following a 2021 coup.T…","BANGKOK, April 8 : A Swedish non-profit filed a class action lawsuit against Telenor on Tuesday on behalf of over 1,200 people whose phone data it says the Norwegian telecom's Myanmar subsidiary shar… [+3634 chars]",CNA,,https://www.channelnewsasia.com/business/telenor-faces-lawsuit-over-claims-it-exposed-myanmar-customers-junta-repression-6044071,2026-04-08T12:27:21Z,"https://dam.mediacorp.sg/image/upload/s--SqMCFgdG--/c_fill,g_auto,h_676,w_1200/fl_relative,g_south_east,l_mediacorp:cna:watermark:2024-04:reuters_1,w_0.1/f_auto,q_auto/v1/one-cms/core/2026-04-08T122608Z_2_LYNXMPEM370QX_RTROPTP_3_MYANMAR-TELENOR.JPG?itok=bMJJlkmL",Myanmar civil war,2026-04-14T08:34:59.242820
US refugee policy for white South Africans is part of a century-long effort to keep some English-speaking nations white,"Australia, Canada and the US identified themselves as ‘white men’s countries’ in the early 20th century and coordinated immigration restrictions to keep them that way.","Newly arrived South Africans listen to U.S. Deputy Secretary of State Christopher Landau deliver welcome statements in a hangar near Washington Dulles International Airport on May 12, 2025. Chip Somo… [+8169 chars]",The Conversation Africa,"John Broich, Associate Professor of History, Case Western Reserve University",https://theconversation.com/us-refugee-policy-for-white-south-africans-is-part-of-a-century-long-effort-to-keep-some-english-speaking-nations-white-277171,2026-04-07T13:04:45Z,https://images.theconversation.com/files/728146/original/file-20260406-57-9kizaa.jpg?ixlib=rb-4.1.0&rect=0%2C0%2C5549%2C2774&q=45&auto=format&w=1356&h=668&fit=crop,Myanmar civil war,2026-04-14T08:34:59.242823
Southeast Asia’s Coming Food Crisis,Myanmar will be hit worst.,"Welcome to Foreign Policys Southeast Asia Brief.
The highlights this week: Southeast Asia faces spiking food prices, Myanmars top general becomes president, the Philippines and Vietnam strike deals … [+10244 chars]",Foreign Policy,Joseph Rachman,http://foreignpolicy.com/2026/04/07/southeast-asias-coming-food-crisis/,2026-04-07T05:00:34Z,https://foreignpolicy.com/wp-content/uploads/2026/04/myanmar-field-GettyImages-2206524856.jpg,Myanmar civil war,2026-04-14T08:34:59.242825
Myanmar junta chief elected president — what comes next?,"The head of the Myanmar's junta Min Aung Hlaing has swapped his uniform for the top civilian office, but the move is unlikely to bring peace or even create distance from the authoritarian system imposed by the 2021 coup. Myanmar's new parliament elected Min A…","Myanmar's new parliament elected Min Aung Hlaing as president on April 3, formalizing the junta chief's grip on power under the veneer of civilian rule.   
The 69-year-old general won 429 of 584 vot… [+7883 chars]",DW (English),David Hutt,https://www.dw.com/en/myanmar-junta-chief-elected-president-what-comes-next/a-76679169,2026-04-06T13:49:00Z,https://static.dw.com/image/69929380_6.jpg,Myanmar civil war,2026-04-14T08:34:59.242827
The 24 countries with the longest mandatory military service in the world,Dozens of countries have military conscription in 2026. See which nations have mandatory service that can reach two years or more.,"North Korea has the world's lengthiest service requirements, ranging from 5-13 years.ED JONES/AFP via Getty Images
<ul><li>Twenty-four countries have mandatory military service of up to two years or… [+12667 chars]",Business Insider,James LaForge,https://www.businessinsider.com/countries-longest-military-service-requirements,2026-04-06T13:11:01Z,https://i.insider.com/69c6e177f573a637a7567056?width=1200&format=jpeg,Myanmar civil war,2026-04-14T08:34:59.242829
TUG OF WAR: SCEF Rises to Counter Myanmar Military’s Attempt to Rebrand Rule as Civilian,"The Steering Council for the Emergence of a Federal Democratic Union’s (SCEF) formation marks a decisive escalation in Myanmar’s resistance landscape, uniting heavyweight political and armed opposition groups to expose and dismantle the junta’s bid to cloak m…","The Steering Council for the Emergence of a Federal Democratic Union’s (SCEF) formation marks a decisive escalation in Myanmars resistance landscape, uniting heavyweight political and armed oppositio… [+19202 chars]",Shannews.org,Sai Wansai,https://english.shannews.org/archives/29576,2026-04-06T07:06:45Z,https://english.shannews.org/wp-content/uploads/2026/04/SCEF.jpeg,Myanmar civil war,2026-04-14T08:34:59.242831
